Taxon_name,Status,MinAge,MaxAge,Site
Peraceras_profectum,extinct,14.78,14.78,10071
Teleoceras_medicornutum,extinct,14.78,14.78,10071
Archaeohippus_mourningi,extinct,15.97,15.97,10074
Desmatippus_avus,extinct,15.97,15.97,10074
Merychippus_relictus,extinct,15.97,15.97,10074
Merychippus_californicus,extinct,15.97,15.97,10074
Merychippus_brevidontus,extinct,15.97,15.97,10074
Aphelops_megalodus,extinct,15.97,15.97,10074
Hipparion_tehonense,extinct,14.78,14.78,10080
Hipparion_forcei,extinct,5.91,5.91,10082
Neohipparion_leptode,extinct,5.91,5.91,10082
Dinohippus_interpolatus,extinct,5.91,5.91,10082
Teleoceras_fossiger,extinct,5.91,5.91,10082
Hipparion_tehonense,extinct,10.09,10.09,10083
Neohipparion_trampasense,extinct,10.09,10.09,10083
Hipparion_forcei,extinct,10.09,10.09,10084
Neohipparion_eurystyle,extinct,10.09,10.09,10084
Dinohippus_leardi,extinct,10.09,10.09,10084
Hipparion_tehonense,extinct,12.11,12.11,10086
Cormohipparion_occidentale,extinct,12.11,12.11,10086
Cormohipparion_quinni,extinct,12.11,12.11,10086
Hipparion_forcei,extinct,10.09,10.09,10088
Neohipparion_trampasense,extinct,10.09,10.09,10088
Cormohipparion_quinni,extinct,12.11,12.11,10090
Cormohipparion_quinni,extinct,12.11,12.11,10091
Pliohippus_tehonense,extinct,12.11,12.11,10091
Hipparion_forcei,extinct,10.09,10.09,10092
Neohipparion_trampasense,extinct,10.09,10.09,10092
Dinohippus_leardi,extinct,10.09,10.09,10092
Pliohippus_tehonense,extinct,10.09,10.09,10092
Hipparion_tehonense,extinct,10.09,10.09,10093
Pliohippus_fossulatus,extinct,10.09,10.09,10093
Peraceras_profectum,extinct,10.09,10.09,10093
Cormohipparion_occidentale,extinct,10.09,10.09,10095
Dinohippus_spectans,extinct,6.88,6.88,10097
Neohipparion_eurystyle,extinct,5.91,5.91,10098
Pliohippus_coalingensis,extinct,5.91,5.91,10098
Teleoceras_hicksi,extinct,5.91,5.91,10098
Neohipparion_eurystyle,extinct,7.59,7.59,10099
Dinohippus_spectans,extinct,7.59,7.59,10099
Neohipparion_eurystyle,extinct,7.59,7.59,10101
Pliohippus_coalingensis,extinct,7.59,7.59,10101
Amynodon_reedi,extinct,47.96,47.96,10016
Dinohippus_leidyanus,extinct,5.91,5.91,10102
Dinohippus_edensis,extinct,5.91,5.91,10102
Teleoceras_hicksi,extinct,5.91,5.91,10102
Teleoceras_hicksi,extinct,6.88,6.88,10103
Neohipparion_gidleyi,extinct,6.88,6.88,10104
Equus_simplicidens,extinct,4.91,4.91,10106
Equus_simplicidens,extinct,4.91,4.91,10108
Equus_simplicidens,extinct,4.91,4.91,10109
Hyracotherium_seekinsi,extinct,55.79,55.79,10122
Equus_simplicidens,extinct,4.91,4.91,10125
Equus_simplicidens,extinct,4.91,4.91,10128
Amynodon_advenus,extinct,42.78,42.78,10018
Amynodon_advenus,extinct,45.38,45.38,10020
Amynodon_advenus,extinct,42.78,42.78,10021
Amynodontopsis_bodei,extinct,42.78,42.78,10021
Duchesneodus_uintensis,extinct,42.78,42.78,10022
Amynodon_advenus,extinct,42.78,42.78,10022
Amynodontopsis_bodei,extinct,42.78,42.78,10022
Amynodon_advenus,extinct,39.83,39.83,10023
Parvicornus_occidentalis,extinct,39.83,39.83,10024
Duchesneodus_uintensis,extinct,42.78,42.78,10031
Amynodon_advenus,extinct,42.78,42.78,10031
Amynodontopsis_bodei,extinct,42.78,42.78,10031
Triplopus_woodi,extinct,39.83,39.83,10033
Miohippus_annectens,extinct,29.75,29.75,10034
Triplopus_woodi,extinct,29.75,29.75,10034
Subhyracodon_kewi,extinct,29.75,29.75,10034
Diceratherium_armatum,extinct,29.75,29.75,10035
Diceratherium_annectens,extinct,29.75,29.75,10035
Anchitherium_clarenci,extinct,18.5,18.5,10043
Parahippus_pawniensis,extinct,18.5,18.5,10043
Chilotherium_habereri,extinct,8.9,8.9,23318
Stephanorhinus_megarhinus,extinct,5.0,5.0,20475
Hipparion_heintzi,extinct,5.0,5.0,20475
Stephanorhinus_jeanvireti,extinct,3.33,3.33,29005
Lartetotherium_sansaniense,extinct,12.85,12.85,20046
Hippotherium_catalaunicum,extinct,11.2,11.2,21318
Pachynolophus_boixedatensis,extinct,50.73,50.73,22681
Lophiodon_baroensis,extinct,50.73,50.73,22681
Anchitherium_aurelianense,extinct,17.2,17.2,20029
Aceratherium_incisivum,extinct,9.9,9.9,21524
Alicornops_simorrensis,extinct,12.85,12.85,20105
Plesiaceratherium_mirallesi,extinct,16.56,16.56,21522
Alicornops_simorrensis,extinct,9.786,9.786,20020
Aceratherium_incisivum,extinct,9.786,9.786,20020
