Taxon_name,Status,MinAge,MaxAge,Site
Anancus_lehmanni,extinct,8.9,8.9,20265
Stegolophodon_caementifer,extinct,8.9,8.9,20265
Tetralophodon_longirostris,extinct,11.2,11.2,27147
Mammuthus_meridionalis,extinct,1.0,1.0,27492
Choerolophodon_pentelici,extinct,7.6,7.6,23625
Deinotherium_giganteum,extinct,7.6,7.6,23625
Choerolophodon_pentelici,extinct,7.1,7.1,20865
Choerolophodon_pentelici,extinct,7.1,7.1,20866
Choerolophodon_pentelici,extinct,7.1,7.1,20867
Anancus_arvernensis,extinct,5.333,5.333,20664
Mammut_borsoni,extinct,5.333,5.333,20664
Gomphotherium_angustidens,extinct,5.333,5.333,20664
Gomphotherium_inopinatum,extinct,16.4,16.4,20642
Deinotherium_giganteum,extinct,11.5,11.5,23173
Gomphotherium_angustidens,extinct,16.4,16.4,24289
Deinotherium_giganteum,extinct,12.85,12.85,23162
Prodeinotherium_bavaricum,extinct,12.85,12.85,23162
Gomphotherium_angustidens,extinct,17.2,17.2,24295
Prodeinotherium_bavaricum,extinct,17.2,17.2,24295
Deinotherium_giganteum,extinct,11.5,11.5,23182
Prodeinotherium_bavaricum,extinct,16.4,16.4,20235
Deinotherium_giganteum,extinct,8.9,8.9,23169
Prodeinotherium_bavaricum,extinct,23.03,23.03,23132
Deinotherium_bozasi,extinct,5.0,5.0,23932
Elephas_ekorensis,extinct,5.0,5.0,23932
Anancus_kenyensis,extinct,5.0,5.0,23932
Loxodonta_adaurora,extinct,5.0,5.0,23932
Tetralophodon_longirostris,extinct,7.1,7.1,20071
Zygolophodon_turicensis,extinct,7.1,7.1,20071
Gomphotherium_angustidens,extinct,17.2,17.2,20027
Mammuthus_meridionalis,extinct,1.8336666666667,1.8336666666667,28697
Numidotherium_koholense,extinct,56.0,56.0,22619
Choerolophodon_pentelici,extinct,9.88,9.88,27092
Deinotherium_giganteum,extinct,9.88,9.88,27092
Tetralophodon_longirostris,extinct,9.9,9.9,20443
Choerolophodon_pentelici,extinct,9.9,9.9,20443
Deinotherium_giganteum,extinct,9.9,9.9,20443
Tetralophodon_longirostris,extinct,8.9,8.9,20990
Zygolophodon_turicensis,extinct,14.2,14.2,20402
Prodeinotherium_bavaricum,extinct,15.974,15.974,21224
Gomphotherium_subtapiroideum,extinct,15.974,15.974,21224
Choerolophodon_pentelici,extinct,8.9,8.9,23312
Gomphotherium_angustidens,extinct,12.85,12.85,21345
Gomphotherium_angustidens,extinct,16.543,16.543,20412
Gomphotherium_angustidens,extinct,16.4,16.4,20236
Prodeinotherium_bavaricum,extinct,16.4,16.4,20236
Deinotherium_giganteum,extinct,11.5,11.5,23168
Gomphotherium_angustidens,extinct,16.4,16.4,20019
Tetralophodon_longirostris,extinct,16.4,16.4,20019
Deinotherium_giganteum,extinct,16.4,16.4,20019
Prodeinotherium_bavaricum,extinct,16.4,16.4,20019
Prodeinotherium_bavaricum,extinct,23.03,23.03,23140
Zygolophodon_turicensis,extinct,11.2,11.2,20784
Deinotherium_giganteum,extinct,12.85,12.85,21708
Prodeinotherium_bavaricum,extinct,15.935,15.935,28850
Anancus_kazachstanensis,extinct,3.55,3.55,20795
Tetralophodon_longirostris,extinct,16.4,16.4,20253
Zygolophodon_turicensis,extinct,16.4,16.4,20253
Deinotherium_giganteum,extinct,16.4,16.4,20253
Prodeinotherium_bavaricum,extinct,16.4,16.4,20253
Tetralophodon_longirostris,extinct,11.2,11.2,21432
Gomphotherium_angustidens,extinct,16.4,16.4,20013
Zygolophodon_turicensis,extinct,16.4,16.4,20013
Prodeinotherium_bavaricum,extinct,16.4,16.4,20013
Deinotherium_giganteum,extinct,11.2,11.2,21596
Prodeinotherium_bavaricum,extinct,23.03,23.03,23157
Anancus_arvernensis,extinct,3.55,3.55,20707
Mammut_borsoni,extinct,3.55,3.55,20707
Prodeinotherium_bavaricum,extinct,23.03,23.03,23115
Zygolophodon_nemonguensis,extinct,12.5,12.5,24470
Anancus_arvernensis,extinct,5.333,5.333,21208
Mammut_borsoni,extinct,5.333,5.333,21208
Mammuthus_meridionalis,extinct,1.8615,1.8615,24454
Moeritherium_andrewsi,extinct,33.9,33.9,26826
Palaeomastodon_beadnelli,extinct,33.9,33.9,26826
Phiomia_serridens,extinct,33.9,33.9,26826
Barytherium_grave,extinct,37.7,37.7,26827
Moeritherium_lyonsi,extinct,37.7,37.7,26827
Mammuthus_meridionalis,extinct,1.9,1.9,20487
Palaeoloxodon_antiquus,extinct,0.458,0.458,24460
Anancus_arvernensis,extinct,4.4153333333333,4.4153333333333,20662
Choerolophodon_ngorora,extinct,13.8,13.8,23263
Protanancus_macinnesi,extinct,13.8,13.8,23263
Prodeinotherium_hobleyi,extinct,13.8,13.8,23263
Prodeinotherium_bavaricum,extinct,16.4,16.4,20329
Gomphotherium_angustidens,extinct,16.4,16.4,21079
Stegodon_orientalis,extinct,0.12,0.12,29042
Deinotherium_giganteum,extinct,11.2,11.2,20454
Anancus_kenyensis,extinct,5.333,5.333,26884
Loxodonta_exoptata,extinct,5.333,5.333,26885
Deinotherium_bozasi,extinct,5.333,5.333,26885
Anancus_kenyensis,extinct,5.333,5.333,26885
Loxodonta_adaurora,extinct,5.333,5.333,26885
Deinotherium_bozasi,extinct,5.333,5.333,26886
Loxodonta_exoptata,extinct,5.333,5.333,26887
Deinotherium_bozasi,extinct,5.333,5.333,26887
Elephas_ekorensis,extinct,5.333,5.333,26887
Anancus_kenyensis,extinct,5.333,5.333,26887
Loxodonta_adaurora,extinct,5.333,5.333,26887
Elephas_brumpti,extinct,5.333,5.333,26887
Gomphotherium_angustidens,extinct,16.4,16.4,21450
Mammut_borsoni,extinct,5.3,5.3,20636
Stegodon_zdanskyi,extinct,5.3,5.3,20636
Anancus_osiris,extinct,5.0,5.0,23894
Mammuthus_africanavus,extinct,5.0,5.0,23894
Choerolophodon_pentelici,extinct,8.9,8.9,23277
Gomphotherium_angustidens,extinct,11.2,11.2,20251
Zygolophodon_turicensis,extinct,11.2,11.2,20251
Deinotherium_giganteum,extinct,11.2,11.2,20251
Prodeinotherium_bavaricum,extinct,11.2,11.2,20251
Prodeinotherium_bavaricum,extinct,19.5,19.5,24359
Gomphotherium_angustidens,extinct,20.44,20.44,23227
Choerolophodon_zaltaniensis,extinct,20.44,20.44,23227
Prodeinotherium_hobleyi,extinct,20.44,20.44,23227
Prodeinotherium_bavaricum,extinct,16.4,16.4,27285
Prodeinotherium_bavaricum,extinct,16.4,16.4,20239
Mammuthus_meridionalis,extinct,3.55,3.55,20733
